image_path,prompt,model_name,consistency,bias,image_quality,hallucination,overall_score,other_notes,generator_model,domain,reward_score
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0045-as.png,এটা বগা ঘোঁৰা যাৰ পিঠিত ঈগলৰ ডাঙৰ পাহি আছে।,models/gemini-2.5-flash,1,1,4,5,1,"The image shows pink flowers, completely unrelated to the white horse with eagle wings described in the prompt.",dreamlike-photoreal-2.0,Anatomy,-0.34514516592025757
/root/outputs_local/stable-diffusion-v1-5/Spatial/0090-as.png,"এটা মেকুৰী কাৰ্ডবৰ্ডৰ বাকচৰ কাষত বহি আছে, তাৰ ভিতৰত নহয়।",models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, completely unrelated to the prompt describing a cat and a cardboard box.",stable-diffusion-v1-5,Spatial,-0.28524231910705566
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Text/0070-as.png,এটা সোণৰ বেজৰ ক্ল'জ আপ য'ত 'POLICE' বুলি লিখা আছে।,models/gemini-2.5-flash,1,3,3,1,1,"The image shows a person in a police uniform, not a close-up of a gold badge with 'POLICE' written on it.",Realistic_Vision_V6.0_B1_noVAE,Text,-0.3467518985271454
/root/outputs_local/stable-diffusion-v1-5/Geometry/0135-as.png,এস্কাৰ-শৈলীৰ চিৰি যিবোৰ এটা অনন্ত লুপত ওপৰলৈ গৈ থাকে।,models/gemini-2.5-flash,1,3,2,5,1,"The image shows umbrellas/canopies in a park, not escalator-style stairs in an infinite loop as requested.",stable-diffusion-v1-5,Geometry,-0.31284385919570923
/root/outputs_local/dreamshaper-8/Counting/0025-as.png,কলা ভেলভেটৰ ওপৰত থকা ঠিক ২টা সোণৰ মুদ্ৰাৰ মেক্ৰ’ শ্বট।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a portrait of a person, not a macro shot of two gold coins on black velvet.",dreamshaper-8,Counting,-0.2925862967967987
/root/outputs_local/dreamlike-photoreal-2.0/Action/0200-as.png,কলা শলিতা থকা এডাল মমবাতি আৰু কোনো জুই নাই।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows palm trees and a path, completely unrelated to the prompt about a candle with a black wick and no fire.",dreamlike-photoreal-2.0,Action,-0.32826992869377136
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0170-as.png,কোমল নোমেৰে আবৃত এটা শিল।,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a bowl of green powder, not a rock covered with soft moss as described in the prompt.",dreamlike-photoreal-2.0,Texture,-0.28747156262397766
/root/outputs_local/dreamlike-photoreal-2.0/Action/0195-as.png,টুকুৰা টুকুৰকৈ ভাঙি যোৱা এটা ৱাইন গ্লাছ।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows an outdoor gazebo with flower petals, completely unrelated to a breaking wine glass.",dreamlike-photoreal-2.0,Action,-0.3223707377910614
/root/outputs_local/stable-diffusion-v1-5/Spatial/0100-as.png,টুপি পিন্ধা এজন বৃদ্ধ মানুহৰ প্ৰতিকৃতি কিন্তু চচমা নাই।,models/gemini-2.5-flash,1,1,2,5,1,"The image does not show an old man, a hat, or a portrait. It's a market scene with distorted figures.",stable-diffusion-v1-5,Spatial,-0.3493598401546478
/root/outputs_local/stable-diffusion-v1-5/Action/0180-as.png,ট্ৰেকত পিছফাললৈ দৌৰি থকা এজন ব্যক্তি।,models/gemini-2.5-flash,1,3,3,1,1,"The image shows a crowd by a canal, not a person running backward on a track.",stable-diffusion-v1-5,Action,-0.39310532808303833
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0040-as.png,"থিয় হৈ থকা এটা ব্যৱসায়িক চুটৰ অতিবাস্তৱ ছবি, কিন্তু কোনো মূৰ বা মুখ দেখা যোৱা নাই।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a garden with flowers and trees, completely unrelated to a business suit as requested in the prompt.",dreamlike-photoreal-2.0,Anatomy,-0.3416721522808075
/root/outputs_local/dreamshaper-8/Action/0185-as.png,বটলৰ পৰা পানী ওলাইছে কিন্তু লগে লগে বতাহতে গোট মাৰিছে।,models/gemini-2.5-flash,1,3,5,1,1,The image shows two people; it does not depict water coming out of a bottle or freezing in the air.,dreamshaper-8,Action,-0.34536996483802795
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Geometry/0145-as.png,বতাহত ভাঁহি থকা এটা ঘনক যাৰ ছাঁটো এটা বৃত্ত।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman with a plant, completely unrelated to the prompt's description of a floating cube with a circular shadow.",Realistic_Vision_V6.0_B1_noVAE,Geometry,-0.30435964465141296
/root/outputs_local/dreamshaper-8/Action/0190-as.png,"মাটিত চেপেটা হৈ থকা এটা বাস্কেটবল, বাউন্স হোৱা নাই।",models/gemini-2.5-flash,1,3,5,1,1,"The image shows a woman, not a flattened basketball. Complete thematic mismatch with the prompt.",dreamshaper-8,Action,-0.32158565521240234
/root/outputs_local/dreamshaper-8/Texture/0175-as.png,সম্পূৰ্ণ স্বচ্ছ কাঁচৰ দ্বাৰা নিৰ্মিত এখন গাড়ী।,models/gemini-2.5-flash,1,3,4,1,1,"The image is completely unrelated to the prompt, which requested a transparent glass car.",dreamshaper-8,Texture,-0.23628270626068115
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0115-as.png,সাগৰৰ তলত পানীৰ তলত উজ্জ্বলকৈ জ্বলি থকা এক কেম্পফায়াৰ।,models/gemini-2.5-flash,1,3,5,1,1,"The image shows flowers/plant structures, not an underwater campfire as described in the prompt.",dreamlike-photoreal-2.0,Impossible,-0.36579543352127075
/root/outputs_local/dreamlike-photoreal-2.0/Color/0165-as.png,সেউজীয়া আৰু হালধীয়া পটি থকা এটা জেব্ৰা।,models/gemini-2.5-flash,1,3,4,1,1,The image does not contain a zebra. It shows a scene with green plants and colorful fabrics instead.,dreamlike-photoreal-2.0,Color,-0.3508634567260742
/root/outputs_local/dreamshaper-8/Anatomy/0035-as.png,৩খন হাত থকা এজন হিন্দু দেৱতাৰ স্কেচ।,models/gemini-2.5-flash,1,5,5,1,1,"Image is a realistic photo, not a sketch, and shows only two hands instead of the requested three.",dreamshaper-8,Anatomy,-0.30277833342552185
