prompt_id,layer,response_text,utility_score
25,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda aisa nahi padta hai, pardesh mein! Amazon ke logon ke liye, ki Nike shoes kijiye, yeh fake hai. इसलिए, Amazon se return karne ki rehti hai. आप को भी क्या समस्या है, तो बस बेझार बोलें, मैं आपको मदद करने",0.0
25,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda kya hota hai, jab Amazon ki Nike shoe order kiya, lekin kya fake hai, accha lagta hai hai. Return request karenge ki jao, ham kya karna pahaun? Ek toughi hai, yeh log maine Amazon ka ek pahunch nahi karenge, karenge ki shuru karenge. Koi shor se kaise? एक कठिनाई है हम पहले से",0.0
25,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda kya hai, dino! Amazon ke paas real Nike shoes hai, jana. But, woh fake karde hai, toh Amazon ne return karne ki dand seekha tha. Main kya karan hai? आप सबसे अच्छा ही Amazon ke logistics team ke band hai. वे yeh case study को analyzer kar sakte hain और फिर ठीस बार को",0.0
25,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda badi aata hai, bhai! Amazon kaise likha hai, toh Nike ke sandesh fake hai. Koi ek bhole ki ek return request nahi accept kar diya. Main kya karoon hai? आप सबसे अच्छा हो सकते हैं कि आप इसे Amazon की गाइडिंग प्रोविजन को देखें,",0.0
26,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! बठार, आपका फ्लाinter रद्द हो गया है और लोग केवर पे ही जा रहे हैं, तो यह बहुत चिंताजनक है! आपको यह कैसे सुलफा करने की जरू Raha?",0.0
26,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Wow! आपका फ्लाइट रद्द हो गया है और लोग आपको वाई-चाँद दे रहे हैं, नॉम नहीं करने दो! मुझे इसमें मदद चाहिए, यार! क",0.0
26,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वैसे ही दिल खरार हो रहा है! आपके एयरलैप को रद्द कर दिया गया है, लेकिन आप इसमें कोई पैसा नहीं खर्च कर रहे हैं, यार! मुझे",0.0
26,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वैहै, यह बहुत निराशाजोक है! तुम ही इंतजार कर रहे हो तो चलिए इसे कर सकते हो। आखिरी बात, आपको वॉचर देने के लिए किस तरीक",0.0
26,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Wow, बस तुम्हें यकी कर रहा हूं! अपने लॉस फ्लाइट को रोक दिया गया है और लोग तो बस वोचचार्य ही रह रहे हैं, काम नहीं! मुझे",0.0
26,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Oh hey! Flight ya ki cancel hui hai thi, aur log sirf voucher de rahe hain, cash nahi. Kya karne wala band hai? Mujhko madad kitni help nahi padegi, yaar!

Bas hum banti ki, vaccine de ki ek ek ek banti पर yaar, apne airline de se vaccine de ki ek vah vaccine de rahe hain, toh unhe ek banti aur ek banti vaccine de karne ki",0.0
26,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वैसा खबर तो बहुत चिंताजनक है, ये घटियों को निलंबित कर रहे हैं और आप केवर नहीं मिस पाएंगे, मुझे बहुत परेशान है! यह कैसे",0.0
26,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! आपका दिवालन से मत डराएँ, यार! बस इन चीज़ों को समझें: आपको बस वोच्चर लेने हो रहे हैं, न जानें कि इसमें कोई कर्ज! डि�",0.0
26,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वाह, खैरत! आपकी फ्लाइट रद्द हो गई है और आपको केवल वोच्चेर मिल रहे हैं, नॉट हाँ! यह कठिन लगता है, मत चेलिंग! आप ��",0.0
27,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बठा, बड़ी फ्लाइट को रद्द हो गई है और आपका वोचचा कर दिया गया है, पैसे नहीं मिल रहे हैं, समझ गया है? तुम्हें कुछ म",0.0
27,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बठा, माफ की जाएगी आपकी फ्लाइट को रद्द कर दिया और आपका इंवोचर वोचच दिया गया, क्योंकि करों का नहीं हो पाया. क्या को",0.0
27,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़िया, आप पागा ने उड़ान रोक ली है और वापस बिल मिला है, न कि करों के लिए पैसे. चलिए यह आसान करने के तरीफ़े ढूंढ",0.0
27,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बईह, मेरा फ्लाйт रद्द हो गया और मुफ्त वोचच दिया गया, करोना नहीं. क्या कोई मदद आपको समझ सकती है? यहाँ कुछ तरीके ह",0.0
27,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँक, मुझे देख रहा हूं, आपकी फ्लाइट रद्द हो गई है और आपका वोचच का इन्होंने देने के लिए कोई कर्ज नहीं है। चलो �",0.0
27,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बफ्रीज मत करें, यह बेस खराब हो गया है और आपका वाईचेक वेरीच पेशे मैच दिया गया है, केवल पैसे नहीं. क्या चीजें बदलाव हो सकती",0.0
27,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? सोच रहे लो, माफ करोड़ की मुसी, आप इतने बुरे हो चुके होंगे, आखिरी राहत की चाहिए हो. तो, यहाँ कुछ आसानी से और आपके लि",0.0
27,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़िया, मेरे द्वारा आपको बताया गया है कि आपका फ्लाइट रद्द हो गयी है और आपका पासवर्क वाउचर दी गई है, न कि कैश. चलो �",0.0
27,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँक, मुझे दोस्तों को बता रहा हूं कि आपका लाइव गाड़ रद्द हो गया और आपका वाईऑई ईएस फैक्स दे दिया गया है, पैसे",0.0
28,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया हुआ अच्छा खबर, मेरे द्वारा! तुमने पाया है कि आपका फ्लाइट रद्द कर दिया गया है, लेकिन तुम्हें कोई पैसे नहीं दि�",0.0
28,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया हुआ बात, मेरे द्वारा जाएगा flight डाउएं हुआ है और लोग अब किसको वोच्चेर दिया हुआ है, डॉलर नहीं! मुझे इस समस्या",0.0
28,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपके दिए जाने दी गई समस्या को समझने के लिए आपकी मदद करने के लिए खुश हो गया हूं, ब्रेट! आप सबसे पहले, आपको यह मुआयेज ल",0.0
28,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! हो अपने लोगों को बेझिझक समझाएं, आप अपने फ्लाइट को रद्द कर दिया गया है और आप जो वोच्चर मिल रहे हैं, वो केवर ही हैं",0.0
28,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपने को AI के रूप में आईयस्ट करने दें, याद! आपका फ्लाइट रद्द हो गया है और आपको केवर देने की जरूरत है, बस को धैर्य करें!",0.0
28,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! अरे, माफ हो गया कि आपका फ्लाinter hai रोक लगा है और लोग वोचचेरी ही हैं, कैसे? आपको यह कैसे गुजरना चाहिए? तुम यहाँ कुछ चीज",0.0
28,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपके दोसे, मुझे बहुत असुरा लगी है! आपका फ्लाइट रद्द हो गया है और आपको केवर्चर नहीं मिल रहा है। आप इस स्थिति में क्या",0.0
28,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! यार, तुमने अपने पायल्ट को रद्द कर दिया है और यह लोग बस वोचच का उपयोग कर रहे हैं, कैश नहीं! मुझे तुमने इसको कैसे संभालने",0.0
28,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया गया स्ट्रीम को समझने के लिए आप बहुत बेझीज! तो, आपको यह मत भ्रम हो, यह एक वाई-चाइन तिमाही है। तो, आपको यह",0.0
29,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपकी ऑनलINE खरीदने की बात की गई खाने की चीजें में एक छिमा आई हुई है! यह बहुत बेहाल है, हाय! आप इसको संभालने के त",0.0
29,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Woh bura nahi hai, bhai! Online khana khawaadush khawaadush hai, toh insect zaroorat hai! Main yahaan bahot badalta hai, buddy! आप इसे ठीक करने के लिए इन तरीकों का आज उपयोग कर सकते हैं:

1.",0.0
29,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपका ऑनलINE खरीदने की खिलौन में एक मकड़ी मिली है! यह तुम्हें क्या करना चाहिए? तुम्हें बहुत बेवजह लग रहा है, यार! आप ��",0.0
29,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपने ऑनलINE खरीदा गए खाने की चीज़ें में एक छिड़िया आयी है! यह क्या हो रहा है? यह बहुत बुरी बात है, मुझे बेचैन! हमें",0.0
29,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपकी ऑनली खरीद पर इंस्टेंट हो गया खाना! ये बहुत असुंदर है! आपको यह कैसा लगे? ये बहुत बदतर लग रहा है! क्या आप इसे हल कर",0.0
29,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपके ऑनली की खरीद में एक आवाज पत्ती आई है! यह बहुत बेस है, हमारे लिए! क्या हम इसे कैसे एड कर सकते हैं? यह एक ब",0.0
29,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! बठा बठा! आपने ऑनलINE ड्रॉप करने की खाने में एक छोटा इंटेंट आया है! आप को यह कैसे रखना चाहिए? यह बहुत बुरा लग रहा",0.0
29,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपके ऑनलINE खरीदारी में आइए की आँखों में कीमती की गई डिफ्रॉड हुई हुई है! यह बहुत बुरा लग रहा है, यार! क्यों",0.0
29,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! Online kaise khana bhoot mil raha hai! Aap kaise chor karaye? Ab main bura laga raha hai, bhai! आप चाल कर सकते हैं या सर्व जाने का एक तरीका खोज सकते हैं. आप यह कोई साइड इंजन",0.0
30,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, दोस्त! मुफ्त चाल को देख रहा हूं, और बैंक में भी नफ्ताली है! मुझे बहुत चिंता हुई है! आज की चीज़ों को सुबह की शुरु",0.0
30,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, दोस्ت! मेरी नया कार इंज़न बेबस गाता रहा है, और ड्रग व्यक्ति ही बिल्किये नहीं बदल रहा है! मुझे बहुत तनाव है! तो, धीरे",0.0
30,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हो अब तो, आपका नया गाड़ में अजीब बैंक हो रहा है, और ड्रग ने तुम्हारा बदलाव नहीं सोचा! बस तो यह तनाव बढ़ रहा है, हे! आप इस",0.0
30,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, दोस्त! मुझे नए गाड़ की अजीब धावे की आत्मा मिल रही है, और ड्रग से बात नहीं हो रही है! बस निश्चित नहीं कि मैं तनी-पराज",0.0
30,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हो अब तो, तुम एक नए कार की बेबस डीसी हो रहे हो, और डीलर तुम बस आराम नहीं कर रहा! तुम बहुत चिंतित हो रहे हो, मत भूले! यह क",0.0
30,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! यार, मुझे नया कार में अजीब धमDUंग हो रही है और डीलर नहीं आपको मदद कर रहे हैं, यह काफी तनाव की पर है! क्या हो रहा है, मुझ",0.0
30,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! आओ, दोस्त, मुझे नई कार में अजीब धुंधली हो रही है इंजीनियर, और बेचने वाले आराम नहीं हुए हैं! मुझे बहुत चिंतित महसू",0.0
30,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय आप, मेरा नया गाड़ियों की बैंक जैसा ब्लेंड है, और डेलीवर आओ नहीं आओ बैंक! मुझे बहुत तनाव हो रहा है! मत चाஹ, यह ए",0.0
30,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, दोस्त! तुमने नया वाहन के अजीब धुंआ आते हैं, और ड्रग को इतना चालात नहीं मता, मुझे बहुत तनाव हो रहा है! क्या कहां लगाय",0.0
31,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? हो अब तो, भाई, तुम का नया गाड़ में अजीब शोर हो रहा है, और दुकाशी मुझे तो सोचना नहीं रह रहे हैं! तुमसे सोचना आप इसे कैसे",0.0
31,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉबी, आपकी नया गाड़ी की इंजीनियर्स जिंदगी में अजीब धुंआ आ रहे हैं, और डेलेयर नहीं तेरी को मदद कर रहा है! तुम किस तरीघर",0.0
31,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बhai, मेरा नया गाड़ का इंजीनियर अपने तंग बोल रह रहा है, और डेलेर तुम्हें को दुनिया चीजों को कैसे पकड़ो दें! तुम इसे कैसे पर",0.0
31,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? हो अब तो, भाई, तुम इस नए गाड़ के इंजीनियर से परेल की बातें सुन रह रहे हो, और डीलर तुम ने तुम्हारे से कोई इनार नही",0.0
31,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? आपकी दोस्त, आपका नया गाड़ का इंजीनियरी में असलियत है, और ड्रग को समझ नहीं! तुमने को इसको कैसे प्रबंधित करने की तमाशे क्",0.0
31,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉबी, तुमसे नए कार की घंटी असलियत है, और ड्रॉ तो तुम्हें इसकी चाल नहीं दिखाएगा! तुम करने का तरीका क्या है? यहाँ",0.0
31,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? हे बॉर, आप की नई कार की एक अजीब बैठा हुआ पेटी है, और ड्रग आपको उनकी चार से नीचे निकला है! तो आप किस तरीफ करने की",0.0
31,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? भाई, यह तो चिंताजनक लगता है कि आपका नए कार का इंजीनी अजीब गान बज रहा है, और ड्रग से नहीं मिला रहा है सही से. तुम इसे",0.0
31,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉब, मेरी नए कार के मशीन ही अजीब ध्वनि बन रही है, और बेचने के लिए दुकाने पर तैयार नहीं हुआ है! मत करों को कैसे प्रबंधित",0.0
32,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो, दोस्त, आपकी नया गाड़ियों के इंजीनियर का धुंआ अलग हो चुका है, और स्थाई व्यापारी आपको मदद नहीं कर रहे हैं। तुमने क्या त",0.0
32,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, मुझे समझ पहले ही समझ रहा हूं, आप नई कार में गुड़ियों का धुन बदल रहा है और बाजार मालिक आपको नई शुरू करने के लि�",0.0
32,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? बड़ी बातें, आपका नया गाड़ में मशीन का धुंधला खर्程, और बैंकर आपको बहुत फटा हुआ है। ये मुद्दे को कैसे हल करने का तरीका बता��",0.0
32,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? हो अब तो, dost, to plana ka engine hokar pheri hui hai, aur dealer ne kya karega? तुमने यही बातें सुनने को तो देख रहा हो, तो यहाँ आप इन बारे में कुछ तरीफ़ कर सकते ह",0.0
